,id,text,class
204,1103960891912011776,وجه دمعة فرح كلب برالي نسوي مو عاجب بعيد فضح احمق داؤود,3
205,1104001319650635777,دائم مواطن شريف دافع دين وطن مجتمع يعتبروه خائن,1
206,1104007134264594432,يوم تشوف اسم مشارك حمل ضد نيزك وثق أكثر نيزك طرح نيزك,1
207,1104056528879837185,ثق ثق تام ع حق سبب عادى يالب راي عام هم مؤشر ضرب خلف مشير أسفل لاحم ونايفكو سعاد شمري وجه مبتهج عين مبتسم استمر mention طريق صحيح اسم مذكور عالي هم خصم,1
208,1104044944946327554,نيزك مزق ياعملاء سفارة وعاشقوهم نيزك ممتاز لون بشر فاتح,3
209,1104007313134964736,متطرف لعب وتر شعار الاسلاميه منحل لعب وتر حريه حق مراه متطرف منحل وجه خيان دين وطن ولى أمر اللهم رد كيد منحل متطرف نحور اجعل تدبير تدمير,3
210,1103904021885009920,سفيه حقراء متبجح محتوي نيزك انطبق قول خالد فيصل أن شعب يستغفل اسم دين حكاي نيزك,3
211,1103965655223668736,أعداء داخل خارج محب داخل خارج مرحبا كل محب مدفع دين مجتمع وطن ولى امور فاضح أراد فساد انحلال مجتمع,3
212,1104063892429393921,نيزك حساب مثل مجتمع سعودي نظيف ولايتهمه عامل قطيع ليبراليه عميل سفارة فضح عرا مجتمع و لايصدق ليبرالي ديوث اعمي الله بصر بصيرة ولايتبعه حمار بحث قاد,3
213,1103936850262024192,mention مخرج دارى تركيا وجه مبتهج عين مبتسم رفع يد مالقي قال خلني,1
214,1103965488944685057,هل وصل مجتمع أسفل درك انحطاط قدوة قطيع ليبراليه معادي رب سن شروق غراب دليل قوم مر ب جيفة كلب,3
215,1103934961684369408,ماعلينا دارى سمع باطل ردد أفضل حساب دارى جار أراد افساد بنت شاب أبناء قبيلة هم كل شعب مجنس اد لا هوي اعاد,3
216,1104137642713714690,شل نايفكو ضحك مافضح برنامج داوود صارو نبح كل مكان عقبال مايفضحكم عرف حجم ا,3
217,1103976219043872768,دية تويتر أنا اتابع نيزك أفضل حساب ممتاز لون بشر فاتح لكن فضح كاد,1
218,1103863335936647169,اكتساب جمهور عريض اسم دين سهل مسلم عاطفي طبع,1
219,1104008141052801024,كلم حق ليس مكان زمان,1
220,1103971521196888064,استغفر الله استغفر الله استغفر الله استغفر الله,1
221,1104054498018951174,أشهد الله ادي الام نصح لم لم قهر اتباع مليونيه اتباع الاف هنيء ل حب سدد خط,1
222,1103927443939704834,أهم أخذ من جلد نسوي غير قلعة أدار,3
223,1103933687983366151,mention دائم ناجح محارب نيزك أفضل حساب تويتر حاولتوا تشويه صورة بدل قلب,1
224,1103935535502974977,دارى دافع السعوديه تناقض عجيب أحب ل سوا هاشتاق تحري كلب جربان,3
225,1103943402964561920,تمام كان احتاج خبر نري وجه رجعي صحوي ذكر مجند نيزك نيزك عقل دام بهيمة أقاد قطيع ذو هدف,3
226,1103970960728834050,صاحب هاشتاق غبي سوي دعاي مجان,3
227,1103935163669479424,نيزك انار كثير ناس واضيع ترجم وضح و لا استطاع إنكار دور دفاع وطن و فضح كثير مجتمع و منظمة تظلل جميع و ليس سعودي صدر خط وارد لا شك لا يمحي لا أنكر مجهود و عمل شكر نيزك,1
228,1103963364647202816,لاتتابعون مشهور كل إيراني مجنس لاتتابعون مسلاسلات تركيه لا تابع موقع شك تحريض ترى أحيان يجيك حساب روع جاء نزل توي مشبوه نصيح شعب سعودي خلك يد ملك سلمان محمد شعب وطن دامي عز ياوطن قلب احمر علم مملكه عربيه السعوديه,3
229,1104135578717700097,اعلامي قناة شبكة ولبراليين افكار منحرفه كمير برنامج منصة اعلاميه شهيره اسقط نيزك حساب تويتر لم كان نيزك ع حق ما أوقف دولة برنامج شريان هم لايهاجمونه تركيا سور صين بل فضح,3
230,1103934977270407168,تغريد أقام حساب وجب على أقام محتوي مقدم صاحب ليس ضروره كل ما قدم حساب صحيح ليس ضروره كل مافي حساب خاطئ هنا تاتي ضرور تحكيم عقل دليل قران كثير اتق اولي باب أصحاب عقل,1
231,1103957236509011968,هم ضد نيزك صاد كشف كذب تنظيم لجوء خفي خداع سطحي مجتمع محاف ظ نقي لابارك الله كل خادع,3
232,1104012022776283136,معرفة من وقف خلف قضيه ك نايفكو و لاحم و سعاد شمري و ميكافيلي و غير رجح كف ميزان اخر وزع وطنيه و قيمة انتماء و شوه اسم لا أراد صوت علا صوت ساقف نيزك و كل نيزك ارتطم ب يفتت,3
233,1103995524364070913,جلد فضح يتدحرج أرض ضحك علام قرن,3
234,1104050998484586497,صيحة طفل نايفكو مايوقف أقسم الله عيب على اتهام اصح كل نيزك فضح نسوي نسوي امثال,3
235,1103934969733238784,مايهمن دارى اسرائيل يهمن محتوي تغريد حساب قلب قالب السعوديه ممتاز لون بشر متوسط اضاءه,1
236,1103879022180589568,تركيا بلد عهر شقاق نفاق,3
237,1103969795131785217,اللهم ياحي ياقيوم ياقوي ياعزيز كل استهدف صالح أهل خير اذي تاليب ضد اضرار ب اشغل نفس اجعل تدبير تدمير احرم عافي استعمل محارب اوليائك,3
238,1103916305864773634,انظر هاجم عرف زبال فسوي سعاد شمري جزم فسوي سنوسي مفكر متعاتعاتي مدعوس محامي كره مكروه فضلة مجمع وجه قناع طبي,3
239,1104028915570561026,شعب ليس غبي ياالثيران شعب واعي عارف توجه نيزك اوجع فضح ليبراليه ونايفكو داود شريان عبيء وطن افكار علمانيه فاسده ل ماخذ تحريض بلد إسقاط ولايه هذا تاق نزلتوه جلد ماهو جلد نيزك وجه دمعة فرح وجه دمعة فرحجنت نفس براكش,3
240,1103967833929715712,نيزك فضح ناس انحطاط قذارة كذب ما قدر رد فحطيتوه عميل قطر تركيا بين ناس نجس ضعف عقل,3
241,1103928649877581824,حمد الله فضح مارق كشف خبث عام,3
242,1103895167960936449,ما اكتشف نفس فلان عدو لا تنتظرو أسير خلف ياحمير عدو شوي هايم مستولين ع تويتر مجرد صراخ عالي شوي هه,3
243,1103940310999064576,مر قطري مر تركي مر اسرائيل mention كم مع جنسي قلب مجروح وجه دمعة فرح,3
244,1103931401307484160,متتبع حال بنون ليبرال بلد يري ظاهر تغريد يوحيك أن أحب بلد هم عمل هدم هدم قيمة بنية دولة أحب بلد انتقد وجود بعض مخالفة هدم قيمة سقط دولة اللهم هيء لولا امور دل خير,3
245,1103982404396556288,متابع نيزك تفعيل تنبيه شكر ل من عمل هاشتاق وجه مبتسم عين قلب يد اصابع مفلطح,1
246,1103885947551113216,نيزك كلب زريبه أخ مثل كثير نبح على مدعوس جابي جابي جوعان مقر إسطنبول يخسي يجي,3
247,1104020157293363201,افترض دارى اسرائيل كان نتنياهو نحن أم أخذ حق فم شيطان قص أبو هرير رضي الله اي كرسي نوم,3
248,1104061424417099779,نيزك حق ممتاز سر عين الله ترعاك,1
249,1104060894240219139,جلد منافق ما لقو قالو دارى تركيا وجه دمعة فرح,3
250,1103938278258958337,حمل صاير نيزك مقرف تخوين اتهام زور بهتان وطنجيه مدري وش تالي معا,3
251,1103986250200113158,احس مشتري دماغ اني مبتعد هالامور,1
252,1104006447229255685,تركيا لا مريخ دق خشومكم دق كفو على mention,3
253,1103956076028932096,حين قطيع دافع صاح قط دمعة فرح,3
254,1103968428828884993,الله كان شاك تغريد سم,3
255,1103984042385555456,كل ناجح ل أعداء,1
256,1104202586738036737,حساب إرهابي استغل مجتمع متدين انتقاد براليه فاسق نقض مجتمع جديد ميه مجتمع سعودي معتدل فضل وسطيه أسف لايوجد قوه اعلامي أصبح مطرق اعلام لبراليه علم اخونجيه إرهابي,3
257,1103942113505497089,نيزك حارق حاربوه ماكشف كل مخطط عرا مجتمع صقو تهمة لايوجد حساب نيزك تغريد واحد معادي دولة لا مجتمع سعودي أصيل ياليت كل حساب دارى خارج محتوى محتوي نيزك,3
258,1103964245954363392,قال ل عادى ل,1
259,1103981020880269312,هجمه عبي نيزك اعلام برالي نسوي,3
260,1103970953502044161,قال مثل حفر حفر اخي وقع أراد كره نايفكوا تشويه سمع نيزك خيب الله,3
261,1104075456373051392,دافع فضيل كشف داود شريان,3
